Experiment	ReleaseDate	TaxID	ScientificName	species_tax_id	class_tax_id	strain_tax_id	species	LibraryLayout	Platform	Model	Run	SRAStudy	BioProject	ProjectID	Sample	BioSample	Submission	LibraryStrategy	LibrarySelection	LibrarySource	Body_Site	CenterName	InsertSize	InsertDev	SRA ID	Biosample	GEO Series	GEO Sample	PMID	biosample_strain	biosample_genotype	R1	R2
SRX8111271	4/15/20 17:06	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR11541038	SRP256302	PRJNA625096	625096	SRS6476345	SAMN14592735	SRA1065116	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10561137	14592735	GSE148593	GSM4474633	32634088	PAO1	mucA22 algP-		
SRX8138061	4/22/20 16:08	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11569130	SRP257374	PRJNA626445	626445	SRS6501206	SAMN14640582	SRA1066847	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615294	14640582	GSE148116	GSM4485604	32547522	PAO1			
SRX8138062	4/22/20 16:08	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11569131	SRP257374	PRJNA626445	626445	SRS6501207	SAMN14640581	SRA1066847	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615295	14640581	GSE148116	GSM4485605	32547522	PAO1			
SRX8138063	4/22/20 16:08	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11569132	SRP257374	PRJNA626445	626445	SRS6501208	SAMN14640580	SRA1066847	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615296	14640580	GSE148116	GSM4485606	32547522	PAO1			
SRX8138064	4/22/20 16:08	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11569133	SRP257374	PRJNA626445	626445	SRS6501209	SAMN14640579	SRA1066847	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10615297	14640579	GSE148116	GSM4485607	32547522	PAO1			
SRX8143226	4/22/20 16:10	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11575106	SRP257531	PRJNA626622	626622	SRS6506137	SAMN14646045	SRA1067177	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10620459	14646045	GSE148955	GSM4486634		PAO1	wild type		
SRX8143227	4/22/20 16:10	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11575107	SRP257531	PRJNA626622	626622	SRS6506138	SAMN14646044	SRA1067177	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10620460	14646044	GSE148955	GSM4486635		PAO1	wild type		
SRX8143228	4/22/20 16:10	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11575108	SRP257531	PRJNA626622	626622	SRS6506139	SAMN14646043	SRA1067177	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10620461	14646043	GSE148955	GSM4486636		PAO1	wild type		
SRX8143229	4/22/20 16:10	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500	SRR11575109	SRP257531	PRJNA626622	626622	SRS6506140	SAMN14646042	SRA1067177	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	10620462	14646042	GSE148955	GSM4486637		PAO1	wild type		
SRX8639785	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118054	SRP269357	PRJNA643216	643216	SRS6924563	SAMN15404545	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227881	15404545	GSE153546	GSM4646931		PAO1			
SRX8639786	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118055	SRP269357	PRJNA643216	643216	SRS6924564	SAMN15404544	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227882	15404544	GSE153546	GSM4646932		PAO1			
SRX8639787	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118056	SRP269357	PRJNA643216	643216	SRS6924565	SAMN15404541	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227883	15404541	GSE153546	GSM4646933		PAO1			
SRX8639788	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118057	SRP269357	PRJNA643216	643216	SRS6924566	SAMN15404539	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227884	15404539	GSE153546	GSM4646934		PAO1			
SRX8639789	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118058	SRP269357	PRJNA643216	643216	SRS6924567	SAMN15404538	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227885	15404538	GSE153546	GSM4646935		PAO1			
SRX8639790	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118059	SRP269357	PRJNA643216	643216	SRS6924568	SAMN15404536	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227886	15404536	GSE153546	GSM4646936		PAO1			
SRX8639791	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118060	SRP269357	PRJNA643216	643216	SRS6924569	SAMN15404534	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227887	15404534	GSE153546	GSM4646937		PAO1			
SRX8639792	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118061	SRP269357	PRJNA643216	643216	SRS6924570	SAMN15404532	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227888	15404532	GSE153546	GSM4646938		PAO1			
SRX8639793	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118062	SRP269357	PRJNA643216	643216	SRS6924571	SAMN15404530	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227889	15404530	GSE153546	GSM4646939		PAO1			
SRX8639794	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118063	SRP269357	PRJNA643216	643216	SRS6924572	SAMN15404528	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227890	15404528	GSE153546	GSM4646940		PAO1			
SRX8639795	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118064	SRP269357	PRJNA643216	643216	SRS6924573	SAMN15404527	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227891	15404527	GSE153546	GSM4646941		PAO1			
SRX8639796	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118065	SRP269357	PRJNA643216	643216	SRS6924574	SAMN15404525	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227892	15404525	GSE153546	GSM4646942		PAO1			
SRX8639797	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118066	SRP269357	PRJNA643216	643216	SRS6924575	SAMN15404523	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227893	15404523	GSE153546	GSM4646943		PAO1			
SRX8639798	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118067	SRP269357	PRJNA643216	643216	SRS6924576	SAMN15404567	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227894	15404567	GSE153546	GSM4646944		PAO1			
SRX8639799	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118068	SRP269357	PRJNA643216	643216	SRS6924577	SAMN15404565	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227895	15404565	GSE153546	GSM4646945		PAO1			
SRX8639800	7/1/20 16:45	208964	Pseudomonas aeruginosa PAO1	287	1236	208964	Pseudomonas aeruginosa	SINGLE	ILLUMINA	NextSeq 550	SRR12118069	SRP269357	PRJNA643216	643216	SRS6924578	SAMN15404564	SRA1092923	RNA-Seq	cDNA	TRANSCRIPTOMIC		GEO	0	0	11227896	15404564	GSE153546	GSM4646946		PAO1			
Paeru_0017	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Mecillinam-a_S9_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Mecillinam-a_S9_R2_001.fastq.gz
Paeru_0018	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Mecillinam-b_S10_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Mecillinam-b_S10_R2_001.fastq.gz
Paeru_0019	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Rifampicin-a_S11_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Rifampicin-a_S11_R2_001.fastq.gz
Paeru_0020	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Rifampicin-b_S12_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_2X_Rifampicin-b_S12_R2_001.fastq.gz
Paeru_0033	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_5X_Azithromycin-a_S7_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_5X_Azithromycin-a_S7_R2_001.fastq.gz
Paeru_0034	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_5X_Azithromycin-b_S8_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190711_Paeru_CAMHB_Abx_5X_Azithromycin-b_S8_R2_001.fastq.gz
Paeru_0035	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_1dot25_ug-mL_Piperacillin-a_S3_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_1dot25_ug-mL_Piperacillin-a_S3_R2_001.fastq.gz
Paeru_0036	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_1dot25_ug_mL_Piperacillin-b_S21_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_1dot25_ug_mL_Piperacillin-b_S21_R2_001.fastq.gz
Paeru_0037	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_1dot25_ug-mL_Piperacillin-b_S4_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_1dot25_ug-mL_Piperacillin-b_S4_R2_001.fastq.gz
Paeru_0038	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_3dot6_ug_mL_Gentamycin-a_S22_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_3dot6_ug_mL_Gentamycin-a_S22_R2_001.fastq.gz
Paeru_0039	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug_mL_Ceftazidime-a_S19_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug_mL_Ceftazidime-a_S19_R2_001.fastq.gz
Paeru_0040	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug-mL_Ceftazidime-a_S1_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug-mL_Ceftazidime-a_S1_R2_001.fastq.gz
Paeru_0041	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug_mL_Ceftazidime-b_S20_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug_mL_Ceftazidime-b_S20_R2_001.fastq.gz
Paeru_0042	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug-mL_Ceftazidime-b_S2_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_144_ug-mL_Ceftazidime-b_S2_R2_001.fastq.gz
Paeru_0043	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190625_Paeru_K2733_Abx-CAMHB_0dot07_ug_mL_Cipro-a_S17_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190625_Paeru_K2733_Abx-CAMHB_0dot07_ug_mL_Cipro-a_S17_R2_001.fastq.gz
Paeru_0044	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190625_Paeru_K2733_Abx-CAMHB_0dot07_ug_mL_Cipro-b_S18_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190625_Paeru_K2733_Abx-CAMHB_0dot07_ug_mL_Cipro-b_S18_R2_001.fastq.gz
Paeru_0045	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_Untreated-a_S23_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_Untreated-a_S23_R2_001.fastq.gz
Paeru_0046	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_Untreated-b_S24_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_20190619_Paeru_K2733_Abx-CAMHB_Untreated-b_S24_R2_001.fastq.gz
Paeru_0047	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_CAMHB_K2733_Paeru_untreated_a_S5_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_CAMHB_K2733_Paeru_untreated_a_S5_R2_001.fastq.gz
Paeru_0048	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_CAMHB_K2733_Paeru_untreated_b_S6_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_CAMHB_K2733_Paeru_untreated_b_S6_R2_001.fastq.gz
Paeru_0049	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-5ugmLcefta_S27_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-5ugmLcefta_S27_R2_001.fastq.gz
Paeru_0050	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-5ugmLceftb_S28_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-5ugmLceftb_S28_R2_001.fastq.gz
Paeru_0051	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-05ugmLgenta_S31_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-05ugmLgenta_S31_R2_001.fastq.gz
Paeru_0052	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-05ugmLgentb_S32_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-05ugmLgentb_S32_R2_001.fastq.gz
Paeru_0053	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-25ugmLpipera_S33_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-25ugmLpipera_S33_R2_001.fastq.gz
Paeru_0056	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-25ugmLpiperb_S34_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_0530K2733-25ugmLpiperb_S34_R2_001.fastq.gz
Paeru_0057	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPa_S23_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPa_S23_R2_001.fastq.gz
Paeru_0058	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPb_S24_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPb_S24_R2_001.fastq.gz
Paeru_0059	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPp53a_S25_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPp53a_S25_R2_001.fastq.gz
Paeru_0060	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPp53b_S26_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/phages/UO1_HRS_0530K2733-GFPp53b_S26_R2_001.fastq.gz
Paeru_0061	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_5XAzithromycin-a_S23_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_5XAzithromycin-a_S23_R2_001.fastq.gz
Paeru_0062	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_5XAzithromycin-b_S24_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_5XAzithromycin-b_S24_R2_001.fastq.gz
Paeru_0063	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_10uM_-a_S19_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_10uM_-a_S19_R2_001.fastq.gz
Paeru_0064	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_10uM_-b_S20_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_10uM_-b_S20_R2_001.fastq.gz
Paeru_0065	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_1uM_-a_S21_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_1uM_-a_S21_R2_001.fastq.gz
Paeru_0066	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_1uM_-b_S22_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Paraquat_1uM_-b_S22_R2_001.fastq.gz
Paeru_0068	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Untreated-a_S17_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Untreated-a_S17_R2_001.fastq.gz
Paeru_0069	1/6/20 17:53		Pseudomonas aeruginosa K2733	287			Pseudomonas aeruginosa	PAIRED	ILLUMINA	Illumina HiSeq 2500																						s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Untreated-b_S18_R1_001.fastq.gz	s3://sbrg-user-data/rakanksha227/condition/UO1_HRS_190710_Paeru_M9glucAA_Abx-Paraquat_K2733_Untreated-b_S18_R2_001.fastq.gz
